,Substrate,Formula_S,C_Sn,H_Sn,O_Sn,MW_S,N_electrons,ParametersType,CellVoltage,CurrentDensity,FaradaicEfficiency,EnergyEfficiency,ByProducts,ByP_FE,Xco2,ElectricityPrice,CO2Price,CarbonTax,Conversion,ElectrolyzerPrice,PlantLife,StreamFactor,ScalingFactor,ElectrodeArea,I,Power,kWh,kWh_sep,emol_curr,MaxProductionRate,ActualProductionRate,ActualProductionRate_mass,CO2rate_fed,CO2rate_conv,Cost_elec_h,Cost_elec_h_sep,Cost_CO2_h,Cost_electrolyzer_h,CT_savings_h,ProductionCost_hNOCT,ProductionCost_h,Cost_elec_mol,Cost_elec_mass,Cost_CO2_mass,Cost_electrolyzer_mass,CT_savings_mass,ProductionCost_massNOCT,ProductionCost_mass,CO2_ECons_mass,BioProduct,Formula_BP,MW_BP,Deg_RedBP,BoilP_degC,SubstratePathway,CO2_BProd_mass,YieldBP_Molar,YieldBP_Mass,Bioconversion,BioproductionCost_massNOCT,BioproductionCost_mass1,CO2_OverallCons_mass,CT_OverallSavings_mass,BioproductionCost_mass2
260,CarbonMonoxide_1,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,50,,Hydrogen,50,0.25,0.0325,77.5,170,60,1812.130178,20,0.95,1,68029.97519,340149876,510224814,510224.814,12500,3525.40501,6345729.018,3172864.509,88.87098303,232.7296117,139.637767,16582.30645,406.25,18036.54491,740.6823542,23738.4204,35359.53372,11621.11332,0.005226289,174.0373319,189.3000929,7.773730455,249.1433481,371.1111553,121.9678072,1.571241391,Propane-PW2,C3H8,44.09482,6.666666667,-42,CO_1:H2_1,1.996152836,0.191578947,0.281306667,90,1465.822808,481.7510632,4.209970143,715.6949243,750.1278837
261,CarbonMonoxide_1,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,50,,Hydrogen,50,0.25,0.0325,77.5,170,60,1812.130178,20,0.95,1,64743.18605,323715930.2,485573895.4,485573.8954,25000,3355.079166,6039142.499,3019571.249,84.57728482,221.4855511,132.8913307,15781.1516,812.5,17165.13021,704.8971475,22591.52622,33651.17896,11059.65274,0.005226289,174.0373319,189.3000929,7.773730455,249.1433481,371.1111553,121.9678072,1.571241391,Shikimate,C7H9O5,173.14046,3.857142857,400.5,CO_1:H2_1,0,0.051267606,0.29558764,90,1395.003284,458.4758207,5.906281364,1004.067832,390.9354517
262,CarbonMonoxide_1,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,50,,Hydrogen,50,0.25,0.0325,77.5,170,60,1812.130178,20,0.95,1,157657.7616,788288808,1182433212,1182433.212,25000,8170.037708,14706067.87,7353033.937,205.9562747,539.3450393,323.6070236,38429.07939,812.5,41799.24054,1716.512783,55013.19401,81944.83272,26931.63871,0.005226289,174.0373319,189.3000929,7.773730455,249.1433481,371.1111553,121.9678072,1.571241391,Styrene,C8H8,104.14832,5,145,CO_1:H2_1,0.845140853,0.035,0.121384988,90,3397.007601,1116.446009,13.53739353,2301.3569,1095.650701
263,CarbonMonoxide_1,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,50,,Hydrogen,50,0.25,0.0325,77.5,170,60,1812.130178,20,0.95,1,28564.91903,142824595.2,214236892.7,214236.8927,25000,1480.272606,2664490.691,1332245.345,37.31579245,97.72019608,58.63211765,6962.699014,812.5,7573.315196,311.003075,9967.46,14847.01729,4879.557285,0.005226289,174.0373319,189.3000929,7.773730455,249.1433481,371.1111553,121.9678072,1.571241391,Succinate,C4H4O4,116.07016,3,235,CO_1:H2_1,0,0.173333333,0.669957633,90,615.4803042,202.2811279,2.605871895,442.9982222,172.482082
264,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,40192.47882,200962394.1,301443591.1,301443.5911,25000,2082.828426,3749091.167,1249697.056,35.00363962,91.66527904,54.99916743,9796.916712,812.5,7104.059126,437.5991575,9349.858462,17338.575,7988.716533,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,1-3-Butanediol-PW1,C4H10O2,90.1192,5.5,207,CO_1:H2_2,0,0.25,0.714211444,90,673.4655295,310.2980038,2.444407441,415.549265,257.9162645
265,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,40192.47882,200962394.1,301443591.1,301443.5911,25000,2082.828426,3749091.167,1249697.056,35.00363962,91.66527904,54.99916743,9796.916712,812.5,7104.059126,437.5991575,9349.858462,17338.575,7988.716533,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,1-3-Butanediol-PW2,C4H10O2,90.1192,5.5,207,CO_1:H2_2,0,0.25,0.714211444,90,673.4655295,310.2980038,2.444407441,415.549265,257.9162645
266,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,66947.13239,334735661.9,502103492.9,502103.4929,6250,3469.290636,6244723.145,2081574.382,58.30427395,152.6834809,91.61008853,16318.36352,203.125,11832.96977,728.8928076,15573.71505,28880.22609,13306.51104,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,1-3-Diaminopropane,C3H12N2,76.13958,6,139.3,CO_1:H2_2,0,0.178461538,0.428785032,90,1121.766741,516.8519621,4.07155949,692.1651133,429.6016272
267,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,35510.43363,177552168.1,266328252.2,266328.2522,25000,1840.198534,3312357.361,1104119.12,30.92604532,80.98713747,48.59228248,8655.668196,812.5,6276.503154,386.6229776,8260.688022,15318.79433,7058.106306,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,1-3-Propanediol,C3H8O2,76.09282,5.333333333,213,CO_1:H2_2,0,0.333333333,0.808380113,90,595.0131389,274.1512092,2.159656999,367.1416899,227.8714491
268,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,85164.79064,425823953.2,638735929.8,638735.9298,25000,4413.354242,7944037.635,2648012.545,74.17003698,194.2317202,116.5390321,20758.91772,812.5,15052.95831,927.2391684,19811.63546,36739.1152,16927.47974,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,1-4-Butanediol,C4H10O2,90.1192,5.5,230,CO_1:H2_2,0,0.118974359,0.337063335,90,1427.021983,657.4977535,5.179512538,880.5171314,546.5048515
269,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,82488.20372,412441018.6,618661527.9,618661.5279,25000,4274.6499,7694369.82,2564789.94,71.83899678,188.1273421,112.8764053,20106.49966,812.5,14579.86901,898.0975922,19188.98889,35584.46626,16395.47737,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,1-Propanol-PW1,C3H8O,60.09382,6,97,CO_1:H2_2,0,0.1856,0.348000405,90,1382.173069,636.8336988,5.016729122,852.8439508,529.3291181
270,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,49492.92223,247464611.2,371196916.7,371196.9167,25000,2564.78994,4616621.892,1538873.964,43.10339807,112.8764053,67.72584315,12063.89979,812.5,8747.921407,538.8585553,11513.39334,21350.67976,9837.286421,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,1-Propanol-PW2,C3H8O,60.09382,6,97,CO_1:H2_2,0,0.309333333,0.580000676,90,829.3038413,382.1002193,3.010037473,511.7063705,317.5974709
271,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,40192.47882,200962394.1,301443591.1,301443.5911,3125,2082.828426,3749091.167,1249697.056,35.00363962,91.66527904,54.99916743,9796.916712,101.5625,7104.059126,437.5991575,9349.858462,17338.575,7988.716533,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,2-3-Butanediol,C4H10O2,90.1192,5.5,177,CO_1:H2_2,0,0.25,0.714211444,90,673.4655295,310.2980038,2.444407441,415.549265,257.9162645
272,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,56236.22909,281181145.5,421771718.2,421771.7182,25000,2914.23719,5245626.943,1748542.314,48.97614566,128.2555787,76.95334725,13707.58084,812.5,9939.807353,612.2769034,13082.06903,24259.6651,11177.59607,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,2-Methyl-1-Butanol,C5H12O,88.14658,6,129,CO_1:H2_2,0,0.1856,0.510452582,90,942.2947505,434.1605728,3.420148767,581.4252903,360.8694602
273,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,69863.15189,349315759.5,523973639.2,523973.6392,25000,3620.402697,6516724.855,2172241.618,60.84383606,159.3339227,95.60035362,17029.14327,812.5,12348.37901,760.6412271,16252.06012,30138.16351,13886.10339,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,3-Methyl-1-Pentanol,C6H14O,102.17296,6,153,CO_1:H2_2,0,0.128888889,0.410887965,90,1170.627589,539.3645082,4.248904605,722.3137829,448.3138062
274,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,177471.5112,887357556,1331036334,1331036.334,25000,9196.812917,16554263.25,5518087.75,154.5599825,404.7517365,242.8510419,43258.68085,812.5,31368.25958,1932.236728,41284.67712,76559.17716,35274.50004,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,4-Hydroxystyrene,C8H8O,120.14732,4.75,229,CO_1:H2_2,0,0.042568807,0.161749501,90,2973.714206,1370.13335,10.79337964,1834.874539,1138.839668
275,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,46525.06148,232625307.4,348937961.1,348937.9611,25000,2410.991395,4339784.511,1446594.837,40.51868741,106.1077313,63.66463878,11340.48374,812.5,8223.349176,506.5457097,10822.98859,20070.37862,9247.390028,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Acetone,C3H6O,58.07814,5.333333333,56,CO_1:H2_2,0,0.333333333,0.616999256,90,779.5743403,359.1874432,2.829539501,481.0217152,298.5526251
276,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,125918.702,629593510.1,944390265.2,944390.2652,25000,6525.27686,11745498.35,3915166.116,109.6626284,287.1774346,172.3064608,30692.68362,812.5,22256.25118,1370.950972,29292.09833,54319.88578,25027.78744,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Acrylate-PW1,C3H3O2,71.05362,3.666666667,80,CO_1:H2_2,0,0.100869565,0.227971921,90,2109.894881,972.1301852,7.658064923,1301.871037,808.0238445
277,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,53363.46111,266817305.5,400225958.3,400225.9583,2500,2765.366481,4977659.667,1659219.889,46.47425132,121.7037788,73.02226731,13007.34365,81.25,9432.042861,580.9993887,12413.78544,23020.38589,10606.60045,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Acrylate-PW2,C3H3O2,71.05362,3.666666667,80,CO_1:H2_2,0,0.232,0.537932281,90,894.1586249,411.9819415,3.245434103,551.7237974,342.4348274
278,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,182127.6774,910638386.8,1365957580,1365957.58,25000,9438.101724,16988583.1,5662861.035,158.6150387,415.3708569,249.2225141,44393.62136,812.5,32191.24141,1982.931148,42367.8274,78567.79391,36199.96651,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Benzoate-PW1,C7H5O2,121.1121,4.142857143,249.2,CO_1:H2_2,0,0.041061947,0.157614311,90,3051.732968,1406.080351,11.07655618,1883.014551,1168.718417
279,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,195225.0475,976125237.6,1464187856,1464187.856,25000,10116.8251,18210285.18,6070095.06,170.0215416,445.2414726,267.1448836,47586.10534,812.5,34506.21413,2125.529921,45414.63021,84217.84939,38803.21918,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Benzoate-PW2,C7H5O2,121.1121,4.142857143,249.2,CO_1:H2_2,0,0.038347107,0.147040191,90,3271.192618,1507.195981,11.87310594,2018.428009,1252.764608
280,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,115991.4545,579957272.3,869935908.4,869935.9084,12500,6010.83351,10819500.32,3606500.106,101.016986,264.5367828,158.7220697,28272.91702,406.25,20501.60067,1262.867189,26982.75185,50037.38488,23054.63303,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Butane,C4H10,58.1212,6.5,-1,CO_1:H2_2,0,0.136470588,0.247483131,90,1943.553834,895.4888534,7.054314208,1199.233415,744.3204182
281,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,49650.43284,248252164.2,372378246.3,372378.2463,25000,2572.952352,4631314.233,1543771.411,43.24057409,113.235633,67.9413798,12102.29301,812.5,8775.761558,540.573466,11550.03457,21418.62803,9868.593462,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Butanol-PW1,C4H10O,74.1202,6,117.7,CO_1:H2_2,-1.41E-15,0.25,0.578160686,90,831.9430905,383.3162485,3.01961688,513.3348696,318.6082209
282,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,49650.43284,248252164.2,372378246.3,372378.2463,25000,2572.952352,4631314.233,1543771.411,43.24057409,113.235633,67.9413798,12102.29301,812.5,8775.761558,540.573466,11550.03457,21418.62803,9868.593462,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Butanol-PW2,C4H10O,74.1202,6,117.7,CO_1:H2_2,0,0.25,0.578160686,90,831.9430905,383.3162485,3.01961688,513.3348696,318.6082209
283,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,40921.98444,204609922.2,306914883.3,306914.8833,3125,2120.632391,3817138.304,1272379.435,35.63896625,93.32903153,55.99741892,9974.733708,101.5625,7232.999943,445.5417143,9519.561216,17653.27537,8133.714149,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Butyrate,C4H7O2,87.09568,4.75,163.5,CO_1:H2_2,0,0.25,0.701479381,90,685.6891321,315.9300062,2.488774174,423.0916096,262.5975225
284,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,128822.9891,644114945.4,966172418.1,966172.4181,25000,6675.78093,12016405.67,4005468.558,112.1919727,293.8011187,176.2806712,31400.60359,812.5,22769.5867,1402.571654,29967.71411,55572.76194,25605.04783,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Catechol,C6H6O2,110.10924,4.333333333,245,CO_1:H2_2,0,0.063561644,0.222832342,90,2158.559141,994.5521533,7.8346965,1331.898405,826.660736
285,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,44425.9251,222129625.5,333194438.2,333194.4382,25000,2302.211319,4143980.374,1381326.791,38.69054902,101.3203201,60.79219208,10828.81924,812.5,7852.324811,483.6911772,10334.67265,19164.83523,8830.162577,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Citrate,C6H5O7,189.0964,2.5,,CO_1:H2_2,0,0.103111111,0.64615263,90,744.4011927,342.9814801,2.701875204,459.3187846,285.0824081
286,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,136921.2701,684606350.6,1026909526,1026909.526,25000,7095.444769,12771800.58,4257266.862,119.2447676,312.2705243,187.3623146,33374.55959,812.5,24200.96563,1490.742403,31851.59348,59066.26763,27214.67415,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,CoumaricAcid,C9H7O3,163.14818,4.111111111,346,CO_1:H2_2,0,0.040347826,0.209652805,90,2294.25401,1057.073314,8.327213981,1415.626377,878.6276327
287,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,40453.86679,202269334,303404000.9,303404.0009,25000,2096.373903,3773473.026,1257824.342,35.23128247,92.26141549,55.35684929,9860.63003,812.5,7150.2597,440.4450421,9410.66438,17451.33477,8040.670393,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,EthylAcetate,C4H8O2,88.10352,5,77.1,CO_1:H2_2,0,0.25,0.709596649,90,677.8453486,312.3159974,2.460304413,418.2517502,259.5935984
288,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,136932.5332,684662666,1026993999,1026993.999,3125,7096.028437,12772851.19,4257617.062,119.2545766,312.2962115,187.3777269,33377.30497,101.5625,24202.95639,1490.865031,31854.21357,59071.12639,27216.91281,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Farnesene,C15H24,204.34866,5.6,260 (A)/272 (B),CO_1:H2_2,0,0.032676056,0.20963556,90,2294.442734,1057.160269,8.327898973,1415.742825,878.6999081
289,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,101625.2511,508126255.4,762189383,762189.383,25000,5266.357488,9479443.478,3159814.493,88.50545599,231.772393,139.0634358,24771.15495,812.5,17962.36046,1106.453883,23640.78409,43839.96929,20199.1852,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,GammaButyrolactone,C4H6O2,86.08784,4.5,204,CO_1:H2_2,0,0.103111111,0.282468462,90,1702.833603,784.57745,6.180597147,1050.701515,652.132088
290,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,47827.41635,239137081.7,358705622.6,358705.6226,25000,2478.48118,4461266.124,1487088.708,41.65290858,109.0779567,65.44677404,11657.93273,812.5,8453.541647,520.7252131,11125.95159,20632.19959,9506.248008,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Glutamate_L,C5H8NO4,146.11892,3.4,333.8,CO_1:H2_2,0,0.125405405,0.600198182,90,801.39661,369.2420138,2.908745513,494.4867372,306.9098729
291,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,94224.66434,471123321.7,706684982.5,706684.9825,25000,4882.849108,8789128.395,2929709.465,82.0602832,214.8941892,128.9365135,22967.26193,812.5,16654.29967,1025.879342,21919.2073,40647.44094,18728.23364,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Glycolate,C2H3O3,75.04192,2.5,112,CO_1:H2_2,0,0.122105263,0.304654079,90,1578.829306,727.4426985,5.730511713,974.1869913,604.6423152
292,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,67333.60408,336668020.4,505002030.6,505002.0306,25000,3489.31812,6280772.616,2093590.872,58.64085225,153.5648905,92.13893428,16412.566,812.5,11901.27901,733.1005523,15663.61883,29046.94556,13383.32673,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Heptane,C7H16,100.20034,6.285714286,98,CO_1:H2_2,0.146406689,0.136363636,0.426323954,90,1128.242464,519.8356396,3.948657057,671.2716997,456.970764
293,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,67617.00425,338085021.2,507127531.9,507127.5319,25000,3504.004299,6307207.738,2102402.579,58.88766552,154.2112292,92.52673751,16481.64479,812.5,11951.37026,736.1860966,15729.54538,29169.20114,13439.65577,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Hexane,C6H14,86.17396,6.333333333,69,CO_1:H2_2,0.170237041,0.157894737,0.424537121,90,1132.991119,522.023574,3.942062404,670.1506086,462.8405108
294,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,42726.8264,213634132,320451198,320451.198,25000,2214.161734,3985491.122,1328497.041,37.21080356,97.44525792,58.46715475,10414.66394,812.5,7552.007489,465.1920903,9939.416308,18431.86352,8492.447207,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Isobutanol,C5H10O,86.1309,5.6,108,CO_1:H2_2,0,0.25,0.671847894,90,715.93108,329.8639281,2.598540211,441.7518359,274.179244
295,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,40921.98444,204609922.2,306914883.3,306914.8833,25000,2120.632391,3817138.304,1272379.435,35.63896625,93.32903153,55.99741892,9974.733708,812.5,7232.999943,445.5417143,9519.561216,17653.27537,8133.714149,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Isobutyrate,C4H7O2,87.09568,4.75,155,CO_1:H2_2,0,0.25,0.701479381,90,685.6891321,315.9300062,2.488774174,423.0916096,262.5975225
296,CarbonMonoxide_2,CO,1,0,1,28.0097,2,Categories-Category_2,1.5,500,33.33333333,,Hydrogen,66.66666667,0.166666667,0.0325,77.5,170,60,1812.130178,20,0.95,1,138873.1503,694365751.4,1041548627,1041548.627,12500,7196.59383,12953868.89,4317956.298,120.9446605,316.7220944,190.0332567,33850.33038,406.25,24545.96232,1511.99367,32305.65363,59908.28637,27602.63274,0.007839433,244.6023925,177.3690549,10.92566202,233.4405626,432.8971094,199.4565468,1.571241391,Isoprene,C5H8,68.11622,5.6,34.07,CO_1:H2_2,0,0.096666667,0.206706108,90,2326.959731,1072.142415,8.445922519,1435.806828,891.1529025
